communication_state,crc_valid,exception,failure_stage,function,request_number,response_time_complete_ms,response_time_first_byte_ms,retry_attempts,retry_recovered,rx_hex,sample_sequence,status_flags,storage_state,timestamp,tx_hex
not mapped,True,,,3,3839,44.1512,40.2339,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5257ffff5257f243,21162,196608,0,1784917260.7011795,0103000000204412
not mapped,True,,,3,3840,44.5235,39.9745,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff51e8ffff51e8a6eb,21163,196608,0,1784917260.8162057,0103000000204412
not mapped,True,,,3,3841,44.5724,40.0052,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff511dffff511deab9,21164,196608,0,1784917260.9282281,0103000000204412
not mapped,True,,,3,3842,44.3918,40.0342,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4ffbffff4ffb68fb,21165,196608,0,1784917261.0418043,0103000000204412
not mapped,True,,,3,3843,44.5627,40.2845,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4f56ffff4f56049e,21166,196608,0,1784917261.157522,0103000000204412
not mapped,True,,,3,3844,44.5414,40.1272,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4e71ffff4e7170c2,21167,196608,0,1784917261.2715821,0103000000204412
not mapped,True,,,3,3845,44.0901,40.098,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4eadffff4eada088,21169,196608,0,1784917261.3874686,0103000000204412
not mapped,True,,,3,3846,44.5332,40.0124,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4f07ffff4f0738ae,21170,196608,0,1784917261.502492,0103000000204412
not mapped,True,,,3,3847,44.1329,40.183,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4fd4ffff4fd4fce1,21171,196608,0,1784917261.6184683,0103000000204412
not mapped,True,,,3,3848,44.5592,40.1788,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4fceffff4fce24e8,21172,196608,0,1784917261.7316709,0103000000204412
not mapped,True,,,3,3849,44.0488,39.6013,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff513bffff513b62a4,21173,196608,0,1784917261.8487275,0103000000204412
not mapped,True,,,3,3850,43.9861,39.6055,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5034ffff503476e0,21174,196608,0,1784917261.9638362,0103000000204412
not mapped,True,,,3,3851,44.5451,40.0224,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4ebbffff4ebb6885,21176,196608,0,1784917262.07868,0103000000204412
not mapped,True,,,3,3852,45.1257,40.1673,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4da8ffff4da8ac48,21177,196608,0,1784917262.1926765,0103000000204412
not mapped,True,,,3,3853,44.5591,40.0191,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4f37ffff4f3778be,21178,196608,0,1784917262.308164,0103000000204412
not mapped,True,,,3,3854,44.0961,40.1325,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff507effff507e6ed9,21179,196608,0,1784917262.421702,0103000000204412
not mapped,True,,,3,3855,44.5609,40.1811,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff50b4ffff50b4769e,21180,196608,0,1784917262.5362833,0103000000204412
not mapped,True,,,3,3856,44.0204,39.4755,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4f0dffff4f0d20a8,21181,196608,0,1784917262.6505911,0103000000204412
not mapped,True,,,3,3857,43.9751,39.608,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4ea0ffff4ea04c8c,21183,196608,0,1784917262.7641473,0103000000204412
not mapped,True,,,3,3858,44.1313,40.1729,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4e57ffff4e57f8df,21184,196608,0,1784917262.8804004,0103000000204412
not mapped,True,,,3,3859,44.4003,39.5977,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4e82ffff4e823492,21185,196608,0,1784917262.9940667,0103000000204412
not mapped,True,,,3,3860,44.1419,39.5983,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4b92ffff4b92f798,21186,196608,0,1784917263.108587,0103000000204412
not mapped,True,,,3,3861,44.0449,39.4996,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4c85ffff4c85c012,21187,196608,0,1784917263.2216415,0103000000204412
not mapped,True,,,3,3862,44.1555,39.5907,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4cc5ffff4cc5c02d,21188,196608,0,1784917263.3360007,0103000000204412
not mapped,True,,,3,3863,44.5688,40.2354,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4b05ffff4b05c3eb,21190,196608,0,1784917263.451361,0103000000204412
not mapped,True,,,3,3864,44.1348,40.1683,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4e87ffff4e873891,21191,196608,0,1784917263.5642958,0103000000204412
not mapped,True,,,3,3865,44.5678,40.0172,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4f35ffff4f3580bf,21192,196608,0,1784917263.6800184,0103000000204412
not mapped,True,,,3,3866,43.9755,40.0431,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4e90ffff4e900c9c,21193,196608,0,1784917263.794497,0103000000204412
not mapped,True,,,3,3867,44.1462,39.5956,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4d21ffff4d21b031,21194,196608,0,1784917263.9084294,0103000000204412
not mapped,True,,,3,3868,44.6308,40.1789,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4b37ffff4b377bfa,21195,196608,0,1784917264.0244606,0103000000204412
not mapped,True,,,3,3869,44.5717,40.1815,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4ba4ffff4ba4bf8a,21197,196608,0,1784917264.141344,0103000000204412
not mapped,True,,,3,3870,44.557,40.0215,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff49f1ffff49f1733b,21198,196608,0,1784917264.2547817,0103000000204412
not mapped,True,,,3,3871,44.1234,40.1629,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4937ffff49377b78,21199,196608,0,1784917264.368336,0103000000204412
not mapped,True,,,3,3872,44.5551,40.008,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4aa7ffff4aa7bbca,21200,196608,0,1784917264.482908,0103000000204412
not mapped,True,,,3,3873,43.9727,39.5916,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4d06ffff4d06c42c,21201,196608,0,1784917264.5987754,0103000000204412
not mapped,True,,,3,3874,44.6419,40.1847,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4e0fffff4e0fd8e8,21202,196608,0,1784917264.712433,0103000000204412
not mapped,True,,,3,3875,43.987,39.6021,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4dc4ffff4dc43c6c,21204,196608,0,1784917264.8269846,0103000000204412
not mapped,True,,,3,3876,44.1381,40.1687,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4d2dffff4d2da035,21205,196608,0,1784917264.9402347,0103000000204412
not mapped,True,,,3,3877,44.1335,40.1703,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4e92ffff4e92f49d,21206,196608,0,1784917265.055508,0103000000204412
not mapped,True,,,3,3878,43.9829,39.6006,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff52d7ffff52d7f23d,21207,196608,0,1784917265.171094,0103000000204412
not mapped,True,,,3,3879,44.1445,39.5904,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff50d8ffff50d8e6ba,21208,196608,0,1784917265.2851572,0103000000204412
not mapped,True,,,3,3880,43.9868,39.5944,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4eb0ffff4eb08c83,21209,196608,0,1784917265.4006824,0103000000204412
not mapped,True,,,3,3881,44.0004,39.619,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4d45ffff4d45c012,21211,196608,0,1784917265.5142808,0103000000204412
not mapped,True,,,3,3882,44.1303,40.1676,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4db6ffff4db68442,21212,196608,0,1784917265.628807,0103000000204412
not mapped,True,,,3,3883,44.5374,39.5866,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4f2effff4f2ea4b6,21213,196608,0,1784917265.7440407,0103000000204412
not mapped,True,,,3,3884,44.5012,40.1161,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5442ffff54423d89,21214,196608,0,1784917265.8576052,0103000000204412
not mapped,True,,,3,3885,43.9834,39.6072,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff54f4ffff54f475e5,21215,196608,0,1784917265.9711437,0103000000204412
not mapped,True,,,3,3886,44.1416,39.5938,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5508ffff550825f1,21216,196608,0,1784917266.08318,0103000000204412
not mapped,True,,,3,3887,45.0824,40.1715,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5445ffff5445c98b,21218,196608,0,1784917266.1972268,0103000000204412
not mapped,True,,,3,3888,44.5519,40.1709,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff54f3ffff54f381e7,21219,196608,0,1784917266.311481,0103000000204412
not mapped,True,,,3,3889,44.6418,40.0627,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff55fbffff55fb61a1,21220,196608,0,1784917266.4250455,0103000000204412
not mapped,True,,,3,3890,44.4285,40.0833,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff531bffff531be239,21221,196608,0,1784917266.5386322,0103000000204412
not mapped,True,,,3,3891,44.1305,39.5899,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5101ffff51013ab2,21222,196608,0,1784917266.6551745,0103000000204412
not mapped,True,,,3,3892,43.9701,39.6209,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5140ffff5140c68d,21223,196608,0,1784917266.7698364,0103000000204412
not mapped,True,,,3,3893,44.1669,39.5333,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff546dffff546da993,21225,196608,0,1784917266.8843598,0103000000204412
not mapped,True,,,3,3894,44.5582,40.0447,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5356ffff53560e02,21226,196608,0,1784917266.997939,0103000000204412
not mapped,True,,,3,3895,44.5451,40.1671,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff520dffff520d2a75,21227,196608,0,1784917267.1115477,0103000000204412
not mapped,True,,,3,3896,44.1378,39.6378,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5308ffff53082637,21228,196608,0,1784917267.2249646,0103000000204412
not mapped,True,,,3,3897,44.1331,39.6053,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5329ffff53295a28,21229,196608,0,1784917267.3395078,0103000000204412
not mapped,True,,,3,3898,44.1253,39.6087,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff540bffff540b21b1,21230,196608,0,1784917267.4545548,0103000000204412
not mapped,True,,,3,3899,44.4463,40.0631,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5631ffff56317925,21232,196608,0,1784917267.5676444,0103000000204412
not mapped,True,,,3,3900,44.545,40.159,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5609ffff5609d932,21233,196608,0,1784917267.6812053,0103000000204412
not mapped,True,,,3,3901,44.5448,40.1685,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff55b2ffff55b27d99,21234,196608,0,1784917267.7952013,0103000000204412
not mapped,True,,,3,3902,44.0982,39.508,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff54c1ffff54c139f6,21235,196608,0,1784917267.909242,0103000000204412
not mapped,True,,,3,3903,44.5524,40.1685,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff550dffff550d29f2,21236,196608,0,1784917268.0232458,0103000000204412
not mapped,True,,,3,3904,43.9937,39.5939,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff538bffff538b2248,21237,196608,0,1784917268.1383026,0103000000204412
not mapped,True,,,3,3905,44.6088,40.1868,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff533affff533a9e26,21238,196608,0,1784917268.252389,0103000000204412
not mapped,True,,,3,3906,44.1576,40.1829,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff533fffff533f9225,21240,196608,0,1784917268.3684173,0103000000204412
not mapped,True,,,3,3907,44.1407,40.1497,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff533bffff533b6226,21241,196608,0,1784917268.4840357,0103000000204412
not mapped,True,,,3,3908,43.9701,39.6227,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5170ffff5170869d,21242,196608,0,1784917268.5978124,0103000000204412
not mapped,True,,,3,3909,43.9837,39.5917,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5415ffff541509bb,21243,196608,0,1784917268.7117102,0103000000204412
not mapped,True,,,3,3910,43.9904,39.5982,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff53e0ffff53e0466e,21244,196608,0,1784917268.8264768,0103000000204412
not mapped,True,,,3,3911,43.9715,39.7087,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff530bffff530b2236,21245,196608,0,1784917268.938699,0103000000204412
not mapped,True,,,3,3912,45.1239,40.5792,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff51c8ffff51c826f4,21247,196608,0,1784917269.0512428,0103000000204412
not mapped,True,,,3,3913,44.1488,40.1719,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff52f2ffff52f27e21,21248,196608,0,1784917269.1653385,0103000000204412
not mapped,True,,,3,3914,44.5524,40.0001,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff52e5ffff52e54a2c,21249,196608,0,1784917269.2808826,0103000000204412
not mapped,True,,,3,3915,44.9346,40.5835,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff50c4ffff50c436b1,21250,196608,0,1784917269.3969345,0103000000204412
not mapped,True,,,3,3916,44.0443,40.0725,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5098ffff5098e685,21251,196608,0,1784917269.511592,0103000000204412
not mapped,True,,,3,3917,44.1422,39.5922,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4f77ffff4f777881,21252,196608,0,1784917269.6231182,0103000000204412
not mapped,True,,,3,3918,44.1355,40.178,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4f69ffff4f69508b,21254,196608,0,1784917269.7392058,0103000000204412
not mapped,True,,,3,3919,44.1388,40.0235,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff500cffff500cd6f7,21255,196608,0,1784917269.853979,0103000000204412
not mapped,True,,,3,3920,44.4604,40.089,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4e20ffff4e204cf2,21256,196608,0,1784917269.9675255,0103000000204412
not mapped,True,,,3,3921,44.1022,39.558,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff53a0ffff53a04651,21257,196608,0,1784917270.0812416,0103000000204412
not mapped,True,,,3,3922,43.9813,39.5986,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff50e7ffff50e7b2af,21258,196608,0,1784917270.196005,0103000000204412
not mapped,True,,,3,3923,43.9647,39.9974,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5111ffff5111fabd,21259,196608,0,1784917270.3086004,0103000000204412
not mapped,True,,,3,3924,44.1532,39.5889,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff52f8ffff52f86627,21261,196608,0,1784917270.4213676,0103000000204412
not mapped,True,,,3,3925,44.5443,40.077,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff50f4ffff50f476a1,21262,196608,0,1784917270.5359855,0103000000204412
not mapped,True,,,3,3926,44.5608,40.1695,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5115ffff51150abe,21263,196608,0,1784917270.6510406,0103000000204412
not mapped,True,,,3,3927,44.0775,39.5285,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff518bffff518b22ca,21264,196608,0,1784917270.7655268,0103000000204412
not mapped,True,,,3,3928,43.9226,39.5248,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff508dffff508d2a89,21265,196608,0,1784917270.8776836,0103000000204412
not mapped,True,,,3,3929,44.1272,39.5782,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff50d5ffff50d50abe,21266,196608,0,1784917270.9902682,0103000000204412
not mapped,True,,,3,3930,44.1349,39.6025,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff501fffff501f12f9,21268,196608,0,1784917271.1043036,0103000000204412
not mapped,True,,,3,3931,44.5487,40.0033,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4f81ffff4f8130d2,21269,196608,0,1784917271.2187288,0103000000204412
not mapped,True,,,3,3932,44.5511,40.1675,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5028ffff5028a6eb,21270,196608,0,1784917271.3322747,0103000000204412
not mapped,True,,,3,3933,44.1366,39.5766,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5013ffff501302fd,21271,196608,0,1784917271.4463112,0103000000204412
not mapped,True,,,3,3934,44.5454,40.004,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5281ffff52813a0f,21272,196608,0,1784917271.5608845,0103000000204412
not mapped,True,,,3,3935,44.5561,40.5938,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff525dffff525dea45,21273,196608,0,1784917271.6769211,0103000000204412
not mapped,True,,,3,3936,43.9891,39.6039,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4e9cffff4e9c1c98,21275,196608,0,1784917271.7899754,0103000000204412
not mapped,True,,,3,3937,44.0812,40.1183,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4eaeffff4eaea489,21276,196608,0,1784917271.9045005,0103000000204412
not mapped,True,,,3,3938,45.4177,40.6033,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4f91ffff4f91f0dd,21277,196608,0,1784917272.016769,0103000000204412
not mapped,True,,,3,3939,44.1333,39.595,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4df0ffff4df08c7f,21278,196608,0,1784917272.1334226,0103000000204412
not mapped,True,,,3,3940,44.4529,40.0823,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4f25ffff4f2540b0,21279,196608,0,1784917272.247515,0103000000204412
not mapped,True,,,3,3941,44.1381,39.5958,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4d34ffff4d347c3d,21280,196608,0,1784917272.3611727,0103000000204412
not mapped,True,,,3,3942,43.9723,39.5806,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4bf7ffff4bf77bbb,21281,196608,0,1784917272.4742692,0103000000204412
not mapped,True,,,3,3943,44.3858,40.0069,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4b27ffff4b27bbf5,21283,196608,0,1784917272.5895884,0103000000204412
not mapped,True,,,3,3944,44.1353,40.0187,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4ad8ffff4ad8efe0,21284,196608,0,1784917272.7021573,0103000000204412
not mapped,True,,,3,3945,44.425,40.0133,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4eafffff4eaf5889,21285,196608,0,1784917272.8177454,0103000000204412
not mapped,True,,,3,3946,44.5525,40.5835,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4cccffff4cccdc2a,21286,196608,0,1784917272.9308019,0103000000204412
not mapped,True,,,3,3947,44.5627,40.1752,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4c25ffff4c254073,21287,196608,0,1784917273.0453727,0103000000204412
not mapped,True,,,3,3948,44.1198,39.5705,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4bcfffff4bcfdbac,21288,196608,0,1784917273.1592503,0103000000204412
not mapped,True,,,3,3949,44.5542,40.0202,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4ba2ffff4ba2b788,21290,196608,0,1784917273.2727733,0103000000204412
not mapped,True,,,3,3950,44.1408,40.2016,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4ab5ffff4ab583c4,21291,196608,0,1784917273.3878655,0103000000204412
not mapped,True,,,3,3951,44.1576,40.1733,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4b4fffff4b4fdbd2,21292,196608,0,1784917273.5013986,0103000000204412
not mapped,True,,,3,3952,44.1348,39.6074,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4cfdffff4cfd603a,21293,196608,0,1784917273.6131227,0103000000204412
not mapped,True,,,3,3953,44.0747,39.5238,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4eb0ffff4eb08c83,21294,196608,0,1784917273.7279992,0103000000204412
not mapped,True,,,3,3954,43.9766,39.5921,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4ce0ffff4ce04c31,21295,196608,0,1784917273.8426995,0103000000204412
not mapped,True,,,3,3955,43.9743,40.0007,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4c82ffff4c823410,21297,196608,0,1784917273.9574778,0103000000204412
not mapped,True,,,3,3956,44.3877,40.0012,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4d99ffff4d991058,21298,196608,0,1784917274.071505,0103000000204412
not mapped,True,,,3,3957,44.1234,40.1614,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4dc9ffff4dc9d068,21299,196608,0,1784917274.1841402,0103000000204412
not mapped,True,,,3,3958,43.9778,39.6049,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4d68ffff4d68ac09,21300,196608,0,1784917274.298701,0103000000204412
not mapped,True,,,3,3959,44.1132,39.5693,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4ca3ffff4ca3480f,21301,196608,0,1784917274.4142687,0103000000204412
not mapped,True,,,3,3960,44.5444,39.9926,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff497dffff497d6341,21302,196608,0,1784917274.5278568,0103000000204412
not mapped,True,,,3,3961,43.983,40.1019,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff48c7ffff48c73b68,21304,196608,0,1784917274.641507,0103000000204412
not mapped,True,,,3,3962,44.1454,40.1789,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff49afffff49af5b0e,21305,196608,0,1784917274.755079,0103000000204412
not mapped,True,,,3,3963,44.482,39.5314,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4d1affff4d1a1427,21306,196608,0,1784917274.8686526,0103000000204412
not mapped,True,,,3,3964,44.5712,39.5936,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4c1cffff4c1c1c64,21307,196608,0,1784917274.9847019,0103000000204412
,,Modbus response timeout,storage_state,,3965,,,1,True,,,,,1784917275.0984387,
not mapped,True,,,3,3966,44.0839,39.6155,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4c40ffff4c40cc50,21314,196608,0,1784917275.7163494,0103000000204412
not mapped,True,,,3,3967,44.1351,40.0229,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4c21ffff4c21b070,21316,196608,0,1784917275.829915,0103000000204412
not mapped,True,,,3,3968,44.5554,40.004,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5073ffff507382dd,21317,196608,0,1784917275.9445038,0103000000204412
not mapped,True,,,3,3969,44.0028,40.0377,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff51ccffff51ccd6f7,21318,196608,0,1784917276.0591795,0103000000204412
not mapped,True,,,3,3970,44.1319,39.5863,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff53f8ffff53f86666,21319,196608,0,1784917276.1733184,0103000000204412
not mapped,True,,,3,3971,44.1033,39.5657,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff530bffff530b2236,21320,196608,0,1784917276.28838,0103000000204412
